story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal
Abigail likes the tie. Lily entered the lounge. Abigail entered the lounge. The tie is in the container. Lily exited the lounge. Abigail moved the tie to the basket. Abigail exited the lounge. Lily hates the t-shirt. Lily entered the master bedroom.,Where will Abigail look for the tie?,basket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,True,container,basket,True,reality
Abigail likes the tie. Lily entered the lounge. Abigail entered the lounge. The tie is in the container. Lily exited the lounge. Abigail moved the tie to the basket. Abigail exited the lounge. Lily hates the t-shirt. Lily entered the master bedroom.,Where does Abigail think that Lily searches for the tie?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,container,basket,False,memory
Abigail likes the tie. Lily entered the lounge. Abigail entered the lounge. The tie is in the container. Lily exited the lounge. Abigail moved the tie to the basket. Abigail exited the lounge. Lily hates the t-shirt. Lily entered the master bedroom.,Where is the tie really?,basket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,reality,False,reality,True,container,basket,False,reality
Abigail likes the tie. Lily entered the lounge. Abigail entered the lounge. The tie is in the container. Lily exited the lounge. Abigail moved the tie to the basket. Abigail exited the lounge. Lily hates the t-shirt. Lily entered the master bedroom.,Where will Lily look for the tie?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_tom,True,first_order,True,container,basket,False,memory
Abigail likes the tie. Lily entered the lounge. Abigail entered the lounge. The tie is in the container. Lily exited the lounge. Abigail moved the tie to the basket. Abigail exited the lounge. Lily hates the t-shirt. Lily entered the master bedroom.,Where does Lily think that Abigail searches for the tie?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,container,basket,False,memory
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where was the grapes at the beginning?,box,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,memory,False,memory,False,box,drawer,False,memory
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where will Elizabeth look for the grapes?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,first_order_0_no_tom,False,first_order,False,box,drawer,False,reality
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where does Elizabeth think that Hannah searches for the grapes?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_0_no_tom,False,second_order,False,box,drawer,False,reality
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where is the grapes really?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,reality,False,reality,False,box,drawer,False,reality
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where will Hannah look for the grapes?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,first_order_1_no_tom,False,first_order,False,box,drawer,False,reality
Elizabeth entered the laundry. Hannah entered the laundry. The grapes is in the box. Elizabeth moved the grapes to the drawer. Hannah exited the laundry. Elizabeth exited the laundry. William entered the pantry. Hannah entered the laundry.,Where does Hannah think that Elizabeth searches for the grapes?,drawer,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_1_no_tom,False,second_order,False,box,drawer,False,reality
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where was the peas at the beginning?,basket,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,memory,False,memory,True,basket,crate,False,memory
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where will Owen look for the peas?,crate,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,True,basket,crate,True,reality
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where does Owen think that James searches for the peas?,basket,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,basket,crate,False,memory
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where is the peas really?,crate,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,reality,False,reality,True,basket,crate,False,reality
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where will James look for the peas?,crate,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,True,basket,crate,True,reality
Owen entered the office. James entered the office. Jack entered the attic. Jack hates the tomato. The peas is in the basket. James exited the office. Jack exited the attic. Owen moved the peas to the crate. Owen dislikes the hat. Owen exited the office. James entered the office.,Where does James think that Owen searches for the peas?,basket,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,basket,crate,False,memory
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where was the apple at the beginning?,bathtub,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,False,bathtub,pantry,False,memory
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where will Abigail look for the apple?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,bathtub,pantry,False,reality
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where does Abigail think that Hannah searches for the apple?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,bathtub,pantry,False,reality
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where is the apple really?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,reality,False,reality,False,bathtub,pantry,False,reality
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where will Hannah look for the apple?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,bathtub,pantry,False,reality
Abigail entered the TV room. Hannah entered the TV room. Emma loves the apple. The apple is in the bathtub. Abigail moved the apple to the pantry. Hannah exited the TV room. Abigail exited the TV room. Hannah entered the living room.,Where does Hannah think that Abigail searches for the apple?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,bathtub,pantry,False,reality
Noah entered the sunroom. James entered the sunroom. The underpants is in the envelope. James moved the underpants to the bathtub. Noah exited the sunroom. James exited the sunroom. Aiden entered the sunroom. Noah entered the sunroom.,Where was the underpants at the beginning?,envelope,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,memory,False,memory,False,envelope,bathtub,False,memory
Noah entered the sunroom. James entered the sunroom. The underpants is in the envelope. James moved the underpants to the bathtub. Noah exited the sunroom. James exited the sunroom. Aiden entered the sunroom. Noah entered the sunroom.,Where will James look for the underpants?,bathtub,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,first_order_1_no_tom,False,first_order,False,envelope,bathtub,False,reality
